rx_index,time_ns,softOut,rx_bit,tx_bit
27033,27039885000,40,0,0
27034,27040885000,-40,1,1
27035,27041885000,-38,1,1
27036,27042885000,38,0,0
27037,27043885000,-38,1,1
27038,27044885000,40,0,0
27039,27045885000,42,0,0
27040,27046885000,-42,1,1
27041,27047885000,-38,1,1
27042,27048885000,40,0,0
27043,27049885000,-40,1,1
27044,27050885000,-40,1,1
27045,27051885000,42,0,0
27046,27052885000,46,0,0
27047,27053885000,46,0,0
27048,27054885000,42,0,0
27049,27055885000,-42,1,1
27050,27056885000,-40,1,1
27051,27057885000,42,0,0
27052,27058885000,46,0,0
27053,27059885000,40,0,0
27054,27060885000,-38,1,1
27055,27061885000,38,0,0
27056,27062885000,-40,1,1
27057,27063885000,-38,1,1
27058,27064885000,40,0,0
27059,27065885000,-40,1,1
27060,27066885000,-46,1,1
27061,27067885000,-44,1,1
27062,27068885000,-40,1,1
27063,27069885000,42,0,0
27064,27070885000,42,0,0
27065,27071885000,-42,1,1
27066,27072885000,-46,1,1
27067,27073885000,-48,1,1
27068,27074885000,-46,1,1
27069,27075885000,-46,1,1
27070,27076885000,-46,1,1
27071,27077885000,-38,1,1
27072,27078885000,38,0,0
27073,27079885000,-38,1,1
27074,27080885000,40,0,0
27075,27081885000,40,0,0
27076,27082885000,-38,1,1
27077,27083885000,38,0,0
27078,27084885000,-40,1,1
27079,27085885000,-46,1,1
27080,27086885000,-46,1,1
27081,27087885000,-46,1,1
27082,27088885000,-46,1,1
27083,27089885000,-38,1,1
27084,27090885000,40,0,0
27085,27091885000,-40,1,1
27086,27092885000,-46,1,1
27087,27093885000,-40,1,1
27088,27094885000,42,0,0
27089,27095885000,40,0,0
27090,27096885000,-38,1,1
27091,27097885000,38,0,0
27092,27098885000,-38,1,1
27093,27099885000,38,0,0
27094,27100885000,-40,1,1
27095,27101885000,-38,1,1
27096,27102885000,40,0,0
27097,27103885000,-40,1,1
27098,27104885000,-38,1,1
27099,27105885000,40,0,0
27100,27106885000,-40,1,1
27101,27107885000,-46,1,1
27102,27108885000,-46,1,1
27103,27109885000,-44,1,1
27104,27110885000,-38,1,1
27105,27111885000,38,0,0
27106,27112885000,-38,1,1
27107,27113885000,38,0,0
27108,27114885000,-40,1,1
27109,27115885000,-40,1,1
27110,27116885000,42,0,0
27111,27117885000,42,0,0
27112,27118885000,-42,1,1
27113,27119885000,-38,1,1
27114,27120885000,38,0,0
27115,27121885000,-38,1,1
27116,27122885000,38,0,0
27117,27123885000,-38,1,1
27118,27124885000,40,0,0
27119,27125885000,42,0,0
27120,27126885000,-42,1,1
27121,27127885000,-40,1,1
27122,27128885000,42,0,0
27123,27129885000,42,0,0
27124,27130885000,-42,1,1
27125,27131885000,-40,1,1
27126,27132885000,42,0,0
27127,27133885000,46,0,0
27128,27134885000,46,0,0
27129,27135885000,42,0,0
27130,27136885000,-42,1,1
27131,27137885000,-46,1,1
27132,27138885000,-46,1,1
27133,27139885000,-40,1,1
27134,27140885000,42,0,0
27135,27141885000,46,0,0
27136,27142885000,42,0,0
27137,27143885000,-42,1,1
27138,27144885000,-46,1,1
27139,27145885000,-46,1,1
27140,27146885000,-38,1,1
27141,27147885000,40,0,0
27142,27148885000,-40,1,1
27143,27149885000,-40,1,1
27144,27150885000,42,0,0
27145,27151885000,42,0,0
27146,27152885000,-42,1,1
27147,27153885000,-38,1,1
27148,27154885000,40,0,0
27149,27155885000,-40,1,1
27150,27156885000,-38,1,1
27151,27157885000,38,0,0
27152,27158885000,-38,1,1
27153,27159885000,40,0,0
27154,27160885000,42,0,0
27155,27161885000,-42,1,1
27156,27162885000,-46,1,1
27157,27163885000,-46,1,1
27158,27164885000,-38,1,1
27159,27165885000,40,0,0
27160,27166885000,-40,1,1
27161,27167885000,-46,1,1
27162,27168885000,-38,1,1
27163,27169885000,38,0,0
27164,27170885000,-38,1,1
27165,27171885000,38,0,0
27166,27172885000,-38,1,1
27167,27173885000,38,0,0
27168,27174885000,-38,1,1
27169,27175885000,40,0,0
27170,27176885000,46,0,0
27171,27177885000,40,0,0
27172,27178885000,-40,1,1
27173,27179885000,40,0,0
27174,27180885000,42,0,0
27175,27181885000,-42,1,1
27176,27182885000,-38,1,1
27177,27183885000,40,0,0
27178,27184885000,-40,1,1
27179,27185885000,-46,1,1
27180,27186885000,-40,1,1
27181,27187885000,42,0,0
27182,27188885000,46,0,0
27183,27189885000,42,0,0
27184,27190885000,-42,1,1
27185,27191885000,-40,1,1
27186,27192885000,42,0,0
27187,27193885000,46,0,0
27188,27194885000,48,0,0
27189,27195885000,48,0,0
27190,27196885000,48,0,0
27191,27197885000,46,0,0
27192,27198885000,40,0,0
27193,27199885000,-40,1,1
27194,27200885000,40,0,0
27195,27201885000,42,0,0
27196,27202885000,-42,1,1
27197,27203885000,-38,1,1
27198,27204885000,40,0,0
27199,27205885000,-40,1,1
27200,27206885000,-40,1,1
27201,27207885000,42,0,0
27202,27208885000,40,0,0
27203,27209885000,-40,1,1
27204,27210885000,40,0,0
27205,27211885000,46,0,0
27206,27212885000,48,0,0
27207,27213885000,46,0,0
27208,27214885000,42,0,0
27209,27215885000,-42,1,1
27210,27216885000,-46,1,1
27211,27217885000,-44,1,1
27212,27218885000,-40,1,1
27213,27219885000,42,0,0
27214,27220885000,42,0,0
27215,27221885000,-42,1,1
27216,27222885000,-38,1,1
27217,27223885000,38,0,0
27218,27224885000,-38,1,1
27219,27225885000,40,0,0
27220,27226885000,46,0,0
27221,27227885000,40,0,0
27222,27228885000,-38,1,1
27223,27229885000,38,0,0
27224,27230885000,-38,1,1
27225,27231885000,40,0,0
27226,27232885000,46,0,0
27227,27233885000,48,0,0
27228,27234885000,48,0,0
27229,27235885000,48,0,0
27230,27236885000,46,0,0
27231,27237885000,40,0,0
27232,27238885000,-38,1,1
27233,27239885000,38,0,0
27234,27240885000,-40,1,1
27235,27241885000,-46,1,1
27236,27242885000,-40,1,1
27237,27243885000,42,0,0
27238,27244885000,40,0,0
27239,27245885000,-40,1,1
27240,27246885000,40,0,0
27241,27247885000,46,0,0
27242,27248885000,40,0,0
27243,27249885000,-38,1,1
27244,27250885000,38,0,0
27245,27251885000,-40,1,1
27246,27252885000,-46,1,1
27247,27253885000,-40,1,1
27248,27254885000,42,0,0
27249,27255885000,46,0,0
27250,27256885000,48,0,0
27251,27257885000,48,0,0
27252,27258885000,46,0,0
27253,27259885000,42,0,0
27254,27260885000,-42,1,1
27255,27261885000,-40,1,1
27256,27262885000,42,0,0
27257,27263885000,46,0,0
27258,27264885000,46,0,0
27259,27265885000,40,0,0
27260,27266885000,-38,1,1
27261,27267885000,38,0,0
27262,27268885000,-40,1,1
27263,27269885000,-46,1,1
27264,27270885000,-48,1,1
27265,27271885000,-48,1,1
27266,27272885000,-44,1,1
27267,27273885000,-38,1,1
27268,27274885000,40,0,0
27269,27275885000,-40,1,1
27270,27276885000,-46,1,1
27271,27277885000,-38,1,1
27272,27278885000,40,0,0
27273,27279885000,-40,1,1
27274,27280885000,-38,1,1
27275,27281885000,38,0,0
27276,27282885000,-38,1,1
27277,27283885000,38,0,0
27278,27284885000,-38,1,1
27279,27285885000,38,0,0
27280,27286885000,-38,1,1
27281,27287885000,38,0,0
27282,27288885000,-38,1,1
27283,27289885000,40,0,0
27284,27290885000,46,0,0
27285,27291885000,46,0,0
27286,27292885000,42,0,0
27287,27293885000,-42,1,1
27288,27294885000,-40,1,1
27289,27295885000,42,0,0
27290,27296885000,40,0,0
27291,27297885000,-38,1,1
27292,27298885000,38,0,0
27293,27299885000,-40,1,1
27294,27300885000,-40,1,1
27295,27301885000,42,0,0
27296,27302885000,42,0,0
27297,27303885000,-42,1,1
27298,27304885000,-46,1,1
27299,27305885000,-48,1,1
27300,27306885000,-44,1,1
27301,27307885000,-38,1,1
27302,27308885000,38,0,0
27303,27309885000,-38,1,1
27304,27310885000,40,0,0
27305,27311885000,40,0,0
27306,27312885000,-40,1,1
27307,27313885000,40,0,0
27308,27314885000,46,0,0
27309,27315885000,42,0,0
27310,27316885000,-42,1,1
27311,27317885000,-38,1,1
27312,27318885000,40,0,0
27313,27319885000,-40,1,1
27314,27320885000,-40,1,1
27315,27321885000,42,0,0
27316,27322885000,42,0,0
27317,27323885000,-42,1,1
27318,27324885000,-44,1,1
27319,27325885000,-38,1,1
27320,27326885000,40,0,0
27321,27327885000,-40,1,1
27322,27328885000,-38,1,1
27323,27329885000,38,0,0
27324,27330885000,-38,1,1
27325,27331885000,38,0,0
27326,27332885000,-40,1,1
27327,27333885000,-46,1,1
27328,27334885000,-46,1,1
27329,27335885000,-46,1,1
27330,27336885000,-46,1,1
27331,27337885000,-38,1,1
27332,27338885000,38,0,0
27333,27339885000,-38,1,1
27334,27340885000,38,0,0
27335,27341885000,-40,1,1
27336,27342885000,-38,1,1
27337,27343885000,40,0,0
27338,27344885000,-40,1,1
27339,27345885000,-38,1,1
27340,27346885000,38,0,0
27341,27347885000,-38,1,1
27342,27348885000,40,0,0
27343,27349885000,46,0,0
27344,27350885000,48,0,0
27345,27351885000,48,0,0
27346,27352885000,48,0,0
27347,27353885000,46,0,0
27348,27354885000,42,0,0
27349,27355885000,-42,1,1
27350,27356885000,-46,1,1
27351,27357885000,-44,1,1
27352,27358885000,-40,1,1
27353,27359885000,42,0,0
27354,27360885000,46,0,0
27355,27361885000,48,0,0
27356,27362885000,48,0,0
27357,27363885000,48,0,0
27358,27364885000,46,0,0
27359,27365885000,42,0,0
27360,27366885000,-42,1,1
27361,27367885000,-38,1,1
27362,27368885000,40,0,0
27363,27369885000,-40,1,1
27364,27370885000,-46,1,1
27365,27371885000,-46,1,1
27366,27372885000,-38,1,1
27367,27373885000,38,0,0
27368,27374885000,-38,1,1
27369,27375885000,40,0,0
27370,27376885000,46,0,0
27371,27377885000,48,0,0
27372,27378885000,48,0,0
27373,27379885000,46,0,0
27374,27380885000,42,0,0
27375,27381885000,-42,1,1
27376,27382885000,-44,1,1
27377,27383885000,-40,1,1
27378,27384885000,42,0,0
27379,27385885000,46,0,0
27380,27386885000,42,0,0
27381,27387885000,-42,1,1
27382,27388885000,-38,1,1
27383,27389885000,40,0,0
27384,27390885000,-40,1,1
27385,27391885000,-40,1,1
27386,27392885000,42,0,0
27387,27393885000,40,0,0
27388,27394885000,-38,1,1
27389,27395885000,38,0,0
27390,27396885000,-40,1,1
27391,27397885000,-44,1,1
27392,27398885000,-38,1,1
27393,27399885000,40,0,0
27394,27400885000,-40,1,1
27395,27401885000,-40,1,1
27396,27402885000,42,0,0
27397,27403885000,40,0,0
27398,27404885000,-38,1,1
27399,27405885000,38,0,0
27400,27406885000,-40,1,1
27401,27407885000,-46,1,1
27402,27408885000,-40,1,1
27403,27409885000,42,0,0
27404,27410885000,42,0,0
27405,27411885000,-42,1,1
27406,27412885000,-44,1,1
27407,27413885000,-38,1,1
27408,27414885000,38,0,0
27409,27415885000,-38,1,1
27410,27416885000,40,0,0
27411,27417885000,42,0,0
27412,27418885000,-42,1,1
27413,27419885000,-40,1,1
27414,27420885000,42,0,0
27415,27421885000,46,0,0
27416,27422885000,46,0,0
27417,27423885000,42,0,0
27418,27424885000,-42,1,1
27419,27425885000,-46,1,1
27420,27426885000,-38,1,1
27421,27427885000,38,0,0
27422,27428885000,-38,1,1
27423,27429885000,40,0,0
27424,27430885000,46,0,0
27425,27431885000,46,0,0
27426,27432885000,40,0,0
27427,27433885000,-40,1,1
27428,27434885000,40,0,0
27429,27435885000,46,0,0
27430,27436885000,48,0,0
27431,27437885000,48,0,0
27432,27438885000,46,0,0
27433,27439885000,40,0,0
27434,27440885000,-38,1,1
27435,27441885000,38,0,0
27436,27442885000,-40,1,1
27437,27443885000,-44,1,1
27438,27444885000,-40,1,1
27439,27445885000,42,0,0
27440,27446885000,46,0,0
27441,27447885000,42,0,0
27442,27448885000,-42,1,1
27443,27449885000,-44,1,1
27444,27450885000,-40,1,1
27445,27451885000,42,0,0
27446,27452885000,46,0,0
27447,27453885000,46,0,0
27448,27454885000,42,0,0
27449,27455885000,-42,1,1
27450,27456885000,-38,1,1
27451,27457885000,40,0,0
27452,27458885000,-40,1,1
27453,27459885000,-40,1,1
27454,27460885000,42,0,0
27455,27461885000,40,0,0
27456,27462885000,-38,1,1
27457,27463885000,38,0,0
27458,27464885000,-40,1,1
27459,27465885000,-40,1,1
27460,27466885000,42,0,0
27461,27467885000,46,0,0
27462,27468885000,42,0,0
27463,27469885000,-42,1,1
27464,27470885000,-40,1,1
27465,27471885000,42,0,0
27466,27472885000,40,0,0
27467,27473885000,-38,1,1
27468,27474885000,38,0,0
27469,27475885000,-38,1,1
27470,27476885000,40,0,0
27471,27477885000,46,0,0
27472,27478885000,40,0,0
27473,27479885000,-38,1,1
27474,27480885000,38,0,0
27475,27481885000,-38,1,1
27476,27482885000,38,0,0
27477,27483885000,-38,1,1
27478,27484885000,40,0,0
27479,27485885000,46,0,0
27480,27486885000,48,0,0
27481,27487885000,46,0,0
27482,27488885000,42,0,0
27483,27489885000,-42,1,1
27484,27490885000,-46,1,1
27485,27491885000,-46,1,1
27486,27492885000,-38,1,1
27487,27493885000,38,0,0
27488,27494885000,-38,1,1
27489,27495885000,38,0,0
27490,27496885000,-38,1,1
27491,27497885000,40,0,0
27492,27498885000,40,0,0
27493,27499885000,-40,1,1
27494,27500885000,40,0,0
27495,27501885000,46,0,0
27496,27502885000,48,0,0
27497,27503885000,46,0,0
27498,27504885000,40,0,0
27499,27505885000,-40,1,1
27500,27506885000,40,0,0
27501,27507885000,46,0,0
27502,27508885000,40,0,0
27503,27509885000,-40,1,1
27504,27510885000,40,0,0
27505,27511885000,42,0,0
27506,27512885000,-42,1,1
27507,27513885000,-38,1,1
27508,27514885000,40,0,0
27509,27515885000,-40,1,1
27510,27516885000,-46,1,1
27511,27517885000,-38,1,1
27512,27518885000,38,0,0
27513,27519885000,-38,1,1
27514,27520885000,40,0,0
27515,27521885000,40,0,0
27516,27522885000,-38,1,1
27517,27523885000,38,0,0
27518,27524885000,-40,1,1
27519,27525885000,-38,1,1
27520,27526885000,40,0,0
27521,27527885000,-40,1,1
27522,27528885000,-46,1,1
27523,27529885000,-44,1,1
27524,27530885000,-40,1,1
27525,27531885000,42,0,0
27526,27532885000,40,0,0
27527,27533885000,-40,1,1
27528,27534885000,40,0,0
27529,27535885000,46,0,0
27530,27536885000,46,0,0
27531,27537885000,42,0,0
27532,27538885000,-42,1,1
27533,27539885000,-40,1,1
27534,27540885000,42,0,0
27535,27541885000,46,0,0
27536,27542885000,46,0,0
27537,27543885000,42,0,0
27538,27544885000,-42,1,1
27539,27545885000,-38,1,1
27540,27546885000,38,0,0
27541,27547885000,-38,1,1
27542,27548885000,40,0,0
27543,27549885000,46,0,0
27544,27550885000,40,0,0
27545,27551885000,-40,1,1
27546,27552885000,40,0,0
27547,27553885000,46,0,0
27548,27554885000,48,0,0
27549,27555885000,46,0,0
27550,27556885000,40,0,0
27551,27557885000,-38,1,1
27552,27558885000,38,0,0
27553,27559885000,-38,1,1
27554,27560885000,40,0,0
27555,27561885000,46,0,0
27556,27562885000,46,0,0
27557,27563885000,40,0,0
27558,27564885000,-38,1,1
27559,27565885000,38,0,0
27560,27566885000,-38,1,1
27561,27567885000,38,0,0
27562,27568885000,-40,1,1
27563,27569885000,-38,1,1
27564,27570885000,38,0,0
27565,27571885000,-38,1,1
27566,27572885000,40,0,0
27567,27573885000,40,0,0
27568,27574885000,-38,1,1
27569,27575885000,38,0,0
27570,27576885000,-38,1,1
27571,27577885000,40,0,0
27572,27578885000,46,0,0
27573,27579885000,42,0,0
27574,27580885000,-42,1,1
27575,27581885000,-46,1,1
27576,27582885000,-44,1,1
27577,27583885000,-38,1,1
27578,27584885000,40,0,0
27579,27585885000,-40,1,1
27580,27586885000,-46,1,1
27581,27587885000,-40,1,1
27582,27588885000,42,0,0
27583,27589885000,40,0,0
27584,27590885000,-40,1,1
27585,27591885000,40,0,0
27586,27592885000,46,0,0
27587,27593885000,46,0,0
27588,27594885000,42,0,0
27589,27595885000,-42,1,1
27590,27596885000,-44,1,1
27591,27597885000,-38,1,1
27592,27598885000,38,0,0
27593,27599885000,-38,1,1
27594,27600885000,38,0,0
27595,27601885000,-38,1,1
27596,27602885000,40,0,0
27597,27603885000,42,0,0
27598,27604885000,-42,1,1
27599,27605885000,-46,1,1
27600,27606885000,-48,1,1
27601,27607885000,-46,1,1
27602,27608885000,-40,1,1
27603,27609885000,42,0,0
27604,27610885000,46,0,0
27605,27611885000,40,0,0
27606,27612885000,-40,1,1
27607,27613885000,40,0,0
27608,27614885000,42,0,0
27609,27615885000,-42,1,1
27610,27616885000,-46,1,1
27611,27617885000,-48,1,1
27612,27618885000,-44,1,1
27613,27619885000,-38,1,1
27614,27620885000,38,0,0
27615,27621885000,-38,1,1
27616,27622885000,40,0,0
27617,27623885000,46,0,0
27618,27624885000,40,0,0
27619,27625885000,-40,1,1
27620,27626885000,40,0,0
27621,27627885000,42,0,0
27622,27628885000,-42,1,1
27623,27629885000,-40,1,1
27624,27630885000,42,0,0
27625,27631885000,42,0,0
27626,27632885000,-42,1,1
27627,27633885000,-46,1,1
27628,27634885000,-46,1,1
27629,27635885000,-44,1,1
27630,27636885000,-38,1,1
27631,27637885000,38,0,0
27632,27638885000,-38,1,1
27633,27639885000,40,0,0
27634,27640885000,40,0,0
27635,27641885000,-40,1,1
27636,27642885000,40,0,0
27637,27643885000,46,0,0
27638,27644885000,42,0,0
27639,27645885000,-42,1,1
27640,27646885000,-44,1,1
27641,27647885000,-38,1,1
27642,27648885000,38,0,0
27643,27649885000,-38,1,1
27644,27650885000,40,0,0
27645,27651885000,40,0,0
27646,27652885000,-38,1,1
27647,27653885000,38,0,0
27648,27654885000,-38,1,1
27649,27655885000,38,0,0
27650,27656885000,-40,1,1
27651,27657885000,-38,1,1
27652,27658885000,40,0,0
27653,27659885000,-40,1,1
27654,27660885000,-46,1,1
27655,27661885000,-46,1,1
27656,27662885000,-38,1,1
27657,27663885000,38,0,0
27658,27664885000,-38,1,1
27659,27665885000,40,0,0
27660,27666885000,40,0,0
27661,27667885000,-40,1,1
27662,27668885000,40,0,0
27663,27669885000,40,0,0
27664,27670885000,-38,1,1
27665,27671885000,38,0,0
27666,27672885000,-40,1,1
27667,27673885000,-46,1,1
27668,27674885000,-38,1,1
27669,27675885000,38,0,0
27670,27676885000,-38,1,1
27671,27677885000,40,0,0
27672,27678885000,46,0,0
27673,27679885000,46,0,0
27674,27680885000,42,0,0
27675,27681885000,-42,1,1
27676,27682885000,-38,1,1
27677,27683885000,38,0,0
27678,27684885000,-38,1,1
27679,27685885000,40,0,0
27680,27686885000,46,0,0
27681,27687885000,46,0,0
27682,27688885000,40,0,0
27683,27689885000,-38,1,1
27684,27690885000,38,0,0
27685,27691885000,-38,1,1
27686,27692885000,40,0,0
27687,27693885000,40,0,0
27688,27694885000,-40,1,1
27689,27695885000,40,0,0
27690,27696885000,40,0,0
27691,27697885000,-40,1,1
27692,27698885000,40,0,0
27693,27699885000,42,0,0
27694,27700885000,-42,1,1
27695,27701885000,-46,1,1
27696,27702885000,-48,1,1
27697,27703885000,-48,1,1
27698,27704885000,-46,1,1
27699,27705885000,-44,1,1
27700,27706885000,-38,1,1
27701,27707885000,38,0,0
27702,27708885000,-38,1,1
27703,27709885000,38,0,0
27704,27710885000,-40,1,1
27705,27711885000,-46,1,1
27706,27712885000,-46,1,1
27707,27713885000,-46,1,1
27708,27714885000,-48,1,1
27709,27715885000,-48,1,1
27710,27716885000,-44,1,1
27711,27717885000,-38,1,1
27712,27718885000,40,0,0
27713,27719885000,-40,1,1
27714,27720885000,-46,1,1
27715,27721885000,-48,1,1
27716,27722885000,-44,1,1
27717,27723885000,-40,1,1
27718,27724885000,42,0,0
27719,27725885000,42,0,0
27720,27726885000,-42,1,1
27721,27727885000,-44,1,1
27722,27728885000,-40,1,1
27723,27729885000,42,0,0
27724,27730885000,42,0,0
27725,27731885000,-42,1,1
27726,27732885000,-46,1,1
27727,27733885000,-46,1,1
27728,27734885000,-40,1,1
27729,27735885000,42,0,0
27730,27736885000,46,0,0
27731,27737885000,48,0,0
27732,27738885000,48,0,0
27733,27739885000,46,0,0
27734,27740885000,42,0,0
27735,27741885000,-42,1,1
27736,27742885000,-44,1,1
27737,27743885000,-40,1,1
27738,27744885000,42,0,0
27739,27745885000,46,0,0
27740,27746885000,40,0,0
27741,27747885000,-38,1,1
27742,27748885000,38,0,0
27743,27749885000,-40,1,1
27744,27750885000,-38,1,1
27745,27751885000,40,0,0
27746,27752885000,-40,1,1
27747,27753885000,-38,1,1
27748,27754885000,38,0,0
27749,27755885000,-38,1,1
27750,27756885000,38,0,0
27751,27757885000,-40,1,1
27752,27758885000,-46,1,1
27753,27759885000,-46,1,1
27754,27760885000,-38,1,1
27755,27761885000,38,0,0
27756,27762885000,-38,1,1
27757,27763885000,40,0,0
27758,27764885000,42,0,0
27759,27765885000,-42,1,1
27760,27766885000,-46,1,1
27761,27767885000,-44,1,1
27762,27768885000,-38,1,1
27763,27769885000,40,0,0
27764,27770885000,-40,1,1
27765,27771885000,-46,1,1
27766,27772885000,-40,1,1
27767,27773885000,42,0,0
27768,27774885000,46,0,0
27769,27775885000,40,0,0
27770,27776885000,-38,1,1
27771,27777885000,38,0,0
27772,27778885000,-40,1,1
27773,27779885000,-40,1,1
27774,27780885000,42,0,0
27775,27781885000,46,0,0
27776,27782885000,42,0,0
27777,27783885000,-42,1,1
27778,27784885000,-46,1,1
27779,27785885000,-40,1,1
27780,27786885000,42,0,0
27781,27787885000,42,0,0
27782,27788885000,-42,1,1
27783,27789885000,-40,1,1
27784,27790885000,42,0,0
27785,27791885000,40,0,0
27786,27792885000,-40,1,1
27787,27793885000,40,0,0
27788,27794885000,46,0,0
27789,27795885000,46,0,0
27790,27796885000,42,0,0
27791,27797885000,-42,1,1
27792,27798885000,-40,1,1
27793,27799885000,42,0,0
27794,27800885000,46,0,0
27795,27801885000,48,0,0
27796,27802885000,48,0,0
27797,27803885000,46,0,0
27798,27804885000,42,0,0
27799,27805885000,-42,1,1
27800,27806885000,-40,1,1
27801,27807885000,42,0,0
27802,27808885000,40,0,0
27803,27809885000,-38,1,1
27804,27810885000,38,0,0
27805,27811885000,-38,1,1
27806,27812885000,38,0,0
27807,27813885000,-40,1,1
27808,27814885000,-46,1,1
27809,27815885000,-46,1,1
27810,27816885000,-46,1,1
27811,27817885000,-40,1,1
27812,27818885000,42,0,0
27813,27819885000,42,0,0
27814,27820885000,-42,1,1
27815,27821885000,-38,1,1
27816,27822885000,38,0,0
27817,27823885000,-38,1,1
27818,27824885000,38,0,0
27819,27825885000,-40,1,1
27820,27826885000,-38,1,1
27821,27827885000,38,0,0
27822,27828885000,-38,1,1
27823,27829885000,40,0,0
27824,27830885000,46,0,0
27825,27831885000,48,0,0
27826,27832885000,46,0,0
27827,27833885000,42,0,0
27828,27834885000,-42,1,1
27829,27835885000,-40,1,1
27830,27836885000,42,0,0
27831,27837885000,42,0,0
27832,27838885000,-42,1,1
27833,27839885000,-38,1,1
27834,27840885000,40,0,0
27835,27841885000,-40,1,1
27836,27842885000,-46,1,1
27837,27843885000,-46,1,1
27838,27844885000,-40,1,1
27839,27845885000,42,0,0
27840,27846885000,46,0,0
27841,27847885000,42,0,0
27842,27848885000,-42,1,1
27843,27849885000,-40,1,1
27844,27850885000,42,0,0
27845,27851885000,46,0,0
27846,27852885000,46,0,0
27847,27853885000,40,0,0
27848,27854885000,-40,1,1
27849,27855885000,40,0,0
27850,27856885000,46,0,0
27851,27857885000,42,0,0
27852,27858885000,-42,1,1
27853,27859885000,-38,1,1
27854,27860885000,40,0,0
27855,27861885000,-40,1,1
27856,27862885000,-38,1,1
27857,27863885000,40,0,0
27858,27864885000,-40,1,1
27859,27865885000,-46,1,1
27860,27866885000,-46,1,1
27861,27867885000,-38,1,1
27862,27868885000,40,0,0
27863,27869885000,-40,1,1
27864,27870885000,-46,1,1
27865,27871885000,-46,1,1
27866,27872885000,-46,1,1
27867,27873885000,-38,1,1
27868,27874885000,38,0,0
27869,27875885000,-38,1,1
27870,27876885000,40,0,0
27871,27877885000,42,0,0
27872,27878885000,-42,1,1
27873,27879885000,-38,1,1
27874,27880885000,38,0,0
27875,27881885000,-38,1,1
27876,27882885000,38,0,0
27877,27883885000,-40,1,1
27878,27884885000,-44,1,1
27879,27885885000,-40,1,1
27880,27886885000,42,0,0
27881,27887885000,40,0,0
27882,27888885000,-38,1,1
27883,27889885000,38,0,0
27884,27890885000,-40,1,1
27885,27891885000,-40,1,1
27886,27892885000,42,0,0
27887,27893885000,40,0,0
27888,27894885000,-40,1,1
27889,27895885000,40,0,0
27890,27896885000,46,0,0
27891,27897885000,48,0,0
27892,27898885000,46,0,0
27893,27899885000,40,0,0
27894,27900885000,-38,1,1
27895,27901885000,38,0,0
27896,27902885000,-38,1,1
27897,27903885000,40,0,0
27898,27904885000,40,0,0
27899,27905885000,-38,1,1
27900,27906885000,38,0,0
27901,27907885000,-38,1,1
27902,27908885000,40,0,0
27903,27909885000,46,0,0
27904,27910885000,42,0,0
27905,27911885000,-42,1,1
27906,27912885000,-46,1,1
27907,27913885000,-40,1,1
27908,27914885000,42,0,0
27909,27915885000,42,0,0
27910,27916885000,-42,1,1
27911,27917885000,-46,1,1
27912,27918885000,-46,1,1
27913,27919885000,-44,1,1
27914,27920885000,-40,1,1
27915,27921885000,42,0,0
27916,27922885000,42,0,0
27917,27923885000,-42,1,1
27918,27924885000,-40,1,1
27919,27925885000,42,0,0
27920,27926885000,42,0,0
27921,27927885000,-42,1,1
27922,27928885000,-46,1,1
27923,27929885000,-38,1,1
27924,27930885000,40,0,0
27925,27931885000,-40,1,1
27926,27932885000,-44,1,1
27927,27933885000,-40,1,1
27928,27934885000,42,0,0
27929,27935885000,40,0,0
27930,27936885000,-38,1,1
27931,27937885000,38,0,0
27932,27938885000,-38,1,1
27933,27939885000,40,0,0
27934,27940885000,46,0,0
27935,27941885000,42,0,0
27936,27942885000,-42,1,1
27937,27943885000,-46,1,1
27938,27944885000,-46,1,1
27939,27945885000,-44,1,1
27940,27946885000,-40,1,1
27941,27947885000,42,0,0
27942,27948885000,42,0,0
27943,27949885000,-42,1,1
27944,27950885000,-46,1,1
27945,27951885000,-48,1,1
27946,27952885000,-44,1,1
27947,27953885000,-40,1,1
27948,27954885000,42,0,0
27949,27955885000,46,0,0
27950,27956885000,40,0,0
27951,27957885000,-40,1,1
27952,27958885000,40,0,0
27953,27959885000,46,0,0
27954,27960885000,42,0,0
27955,27961885000,-42,1,1
27956,27962885000,-38,1,1
27957,27963885000,38,0,0
27958,27964885000,-38,1,1
27959,27965885000,40,0,0
27960,27966885000,42,0,0
27961,27967885000,-42,1,1
27962,27968885000,-46,1,1
27963,27969885000,-40,1,1
27964,27970885000,42,0,0
27965,27971885000,40,0,0
27966,27972885000,-40,1,1
27967,27973885000,40,0,0
27968,27974885000,46,0,0
27969,27975885000,40,0,0
27970,27976885000,-40,1,1
27971,27977885000,40,0,0
27972,27978885000,46,0,0
27973,27979885000,48,0,0
27974,27980885000,48,0,0
27975,27981885000,46,0,0
27976,27982885000,40,0,0
27977,27983885000,-38,1,1
27978,27984885000,38,0,0
27979,27985885000,-40,1,1
27980,27986885000,-40,1,1
27981,27987885000,42,0,0
27982,27988885000,42,0,0
27983,27989885000,-42,1,1
27984,27990885000,-46,1,1
27985,27991885000,-44,1,1
27986,27992885000,-38,1,1
27987,27993885000,40,0,0
27988,27994885000,-40,1,1
27989,27995885000,-40,1,1
27990,27996885000,42,0,0
27991,27997885000,46,0,0
27992,27998885000,42,0,0
27993,27999885000,-42,1,1
27994,28000885000,-46,1,1
27995,28001885000,-40,1,1
