"rx_index","time_ns","softOut"
"40310","40316885000","-40"
"40311","40317885000","-36"
"40312","40318885000","36"
"40313","40319885000","-36"
"40314","40320885000","38"
"40315","40321885000","44"
"40316","40322885000","46"
"40317","40323885000","42"
"40318","40324885000","-38"
"40319","40325885000","38"
"40320","40326885000","-42"
"40321","40327885000","-46"
"40322","40328885000","-46"
"40323","40329885000","-38"
"40324","40330885000","38"
"40325","40331885000","44"
"40326","40332885000","40"
"40327","40333885000","-36"
"40328","40334885000","38"
"40329","40335885000","44"
"40330","40336885000","40"
"40331","40337885000","-36"
"40332","40338885000","38"
"40333","40339885000","40"
"40334","40340885000","-36"
"40335","40341885000","38"
"40336","40342885000","40"
"40337","40343885000","-36"
"40338","40344885000","38"
"40339","40345885000","46"
"40340","40346885000","46"
"40341","40347885000","46"
"40342","40348885000","46"
"40343","40349885000","42"
"40344","40350885000","-38"
"40345","40351885000","38"
"40346","40352885000","-42"
"40347","40353885000","-46"
"40348","40354885000","-46"
"40349","40355885000","-38"
"40350","40356885000","38"
"40351","40357885000","44"
"40352","40358885000","42"
"40353","40359885000","-42"
"40354","40360885000","-38"
"40355","40361885000","38"
"40356","40362885000","40"
"40357","40363885000","-36"
"40358","40364885000","38"
"40359","40365885000","46"
"40360","40366885000","44"
"40361","40367885000","42"
"40362","40368885000","-42"
"40363","40369885000","-38"
"40364","40370885000","38"
"40365","40371885000","42"
"40366","40372885000","-42"
"40367","40373885000","-46"
"40368","40374885000","-46"
"40369","40375885000","-36"
"40370","40376885000","36"
"40371","40377885000","-36"
"40372","40378885000","38"
"40373","40379885000","46"
"40374","40380885000","44"
"40375","40381885000","-44"
"40376","40382885000","-38"
"40377","40383885000","38"
"40378","40384885000","-42"
"40379","40385885000","-38"
"40380","40386885000","38"
"40381","40387885000","46"
"40382","40388885000","44"
"40383","40389885000","42"
"40384","40390885000","-42"
"40385","40391885000","-38"
"40386","40392885000","38"
"40387","40393885000","42"
"40388","40394885000","-42"
"40389","40395885000","-38"
"40390","40396885000","38"
"40391","40397885000","44"
"40392","40398885000","40"
"40393","40399885000","-34"
"40394","40400885000","36"
"40395","40401885000","-36"
"40396","40402885000","38"
"40397","40403885000","44"
"40398","40404885000","40"
"40399","40405885000","-36"
"40400","40406885000","38"
"40401","40407885000","42"
"40402","40408885000","-42"
"40403","40409885000","-36"
"40404","40410885000","36"
"40405","40411885000","-34"
"40406","40412885000","36"
"40407","40413885000","-40"
"40408","40414885000","-38"
"40409","40415885000","38"
"40410","40416885000","44"
"40411","40417885000","-44"
"40412","40418885000","-38"
"40413","40419885000","38"
"40414","40420885000","-42"
"40415","40421885000","-38"
"40416","40422885000","38"
"40417","40423885000","42"
"40418","40424885000","-38"
"40419","40425885000","38"
"40420","40426885000","-42"
"40421","40427885000","-38"
"40422","40428885000","38"
"40423","40429885000","44"
"40424","40430885000","-44"
"40425","40431885000","-38"
"40426","40432885000","38"
"40427","40433885000","46"
"40428","40434885000","46"
"40429","40435885000","46"
"40430","40436885000","46"
"40431","40437885000","46"
"40432","40438885000","44"
"40433","40439885000","40"
"40434","40440885000","-36"
"40435","40441885000","38"
"40436","40442885000","46"
"40437","40443885000","46"
"40438","40444885000","46"
"40439","40445885000","46"
"40440","40446885000","46"
"40441","40447885000","46"
"40442","40448885000","46"
"40443","40449885000","46"
"40444","40450885000","46"
"40445","40451885000","46"
"40446","40452885000","46"
"40447","40453885000","46"
"40448","40454885000","46"
"40449","40455885000","42"
"40450","40456885000","-38"
"40451","40457885000","38"
"40452","40458885000","-42"
"40453","40459885000","-46"
"40454","40460885000","-46"
"40455","40461885000","-46"
"40456","40462885000","-46"
"40457","40463885000","-36"
"40458","40464885000","36"
"40459","40465885000","-40"
"40460","40466885000","-36"
"40461","40467885000","36"
"40462","40468885000","-34"
"40463","40469885000","36"
"40464","40470885000","-40"
"40465","40471885000","-46"
"40466","40472885000","-46"
"40467","40473885000","-36"
"40468","40474885000","36"
"40469","40475885000","-34"
"40470","40476885000","36"
"40471","40477885000","-34"
"40472","40478885000","36"
"40473","40479885000","-40"
"40474","40480885000","-38"
"40475","40481885000","38"
"40476","40482885000","42"
"40477","40483885000","-42"
"40478","40484885000","-38"
"40479","40485885000","38"
"40480","40486885000","42"
"40481","40487885000","-42"
"40482","40488885000","-46"
"40483","40489885000","-46"
"40484","40490885000","-38"
"40485","40491885000","38"
"40486","40492885000","-42"
"40487","40493885000","-46"
"40488","40494885000","-36"
"40489","40495885000","36"
"40490","40496885000","-40"
"40491","40497885000","-36"
"40492","40498885000","36"
"40493","40499885000","-36"
"40494","40500885000","38"
"40495","40501885000","40"
"40496","40502885000","-34"
"40497","40503885000","36"
"40498","40504885000","-34"
"40499","40505885000","36"
"40500","40506885000","-40"
"40501","40507885000","-46"
"40502","40508885000","-38"
"40503","40509885000","38"
"40504","40510885000","44"
"40505","40511885000","-44"
"40506","40512885000","-38"
"40507","40513885000","38"
"40508","40514885000","-42"
"40509","40515885000","-38"
"40510","40516885000","38"
"40511","40517885000","44"
"40512","40518885000","40"
"40513","40519885000","-34"
"40514","40520885000","36"
"40515","40521885000","-36"
"40516","40522885000","38"
"40517","40523885000","44"
"40518","40524885000","40"
"40519","40525885000","-34"
"40520","40526885000","36"
"40521","40527885000","-40"
"40522","40528885000","-38"
"40523","40529885000","38"
"40524","40530885000","42"
"40525","40531885000","-42"
"40526","40532885000","-46"
"40527","40533885000","-36"
"40528","40534885000","36"
"40529","40535885000","-40"
"40530","40536885000","-46"
"40531","40537885000","-38"
"40532","40538885000","38"
"40533","40539885000","42"
"40534","40540885000","-36"
"40535","40541885000","36"
"40536","40542885000","-40"
"40537","40543885000","-46"
"40538","40544885000","-38"
"40539","40545885000","38"
"40540","40546885000","42"
"40541","40547885000","-42"
"40542","40548885000","-46"
"40543","40549885000","-46"
"40544","40550885000","-46"
"40545","40551885000","-36"
"40546","40552885000","36"
"40547","40553885000","46"
"40548","40554885000","44"
"40549","40555885000","42"
"40550","40556885000","-42"
"40551","40557885000","-36"
"40552","40558885000","36"
"40553","40559885000","-34"
"40554","40560885000","36"
"40555","40561885000","-40"
"40556","40562885000","-46"
"40557","40563885000","-36"
"40558","40564885000","36"
"40559","40565885000","46"
"40560","40566885000","44"
"40561","40567885000","42"
"40562","40568885000","-42"
"40563","40569885000","-46"
"40564","40570885000","-36"
"40565","40571885000","36"
"40566","40572885000","-36"
"40567","40573885000","38"
"40568","40574885000","44"
"40569","40575885000","-44"
"40570","40576885000","-46"
"40571","40577885000","-36"
"40572","40578885000","36"
"40573","40579885000","46"
"40574","40580885000","44"
"40575","40581885000","-44"
"40576","40582885000","-38"
"40577","40583885000","38"
"40578","40584885000","42"
"40579","40585885000","-38"
"40580","40586885000","38"
"40581","40587885000","44"
"40582","40588885000","40"
"40583","40589885000","-36"
"40584","40590885000","38"
"40585","40591885000","42"
"40586","40592885000","-38"
"40587","40593885000","38"
"40588","40594885000","44"
"40589","40595885000","-44"
"40590","40596885000","-38"
"40591","40597885000","38"
"40592","40598885000","46"
"40593","40599885000","46"
"40594","40600885000","46"
"40595","40601885000","42"
"40596","40602885000","-36"
"40597","40603885000","36"
"40598","40604885000","-34"
"40599","40605885000","36"
"40600","40606885000","-34"
"40601","40607885000","36"
"40602","40608885000","-40"
"40603","40609885000","-36"
"40604","40610885000","36"
"40605","40611885000","46"
"40606","40612885000","44"
"40607","40613885000","-44"
"40608","40614885000","-36"
"40609","40615885000","36"
"40610","40616885000","-40"
"40611","40617885000","-36"
"40612","40618885000","36"
"40613","40619885000","-40"
"40614","40620885000","-46"
"40615","40621885000","-46"
"40616","40622885000","-36"
"40617","40623885000","36"
"40618","40624885000","-40"
"40619","40625885000","-46"
"40620","40626885000","-46"
"40621","40627885000","-36"
"40622","40628885000","36"
"40623","40629885000","-34"
"40624","40630885000","36"
"40625","40631885000","-40"
"40626","40632885000","-38"
"40627","40633885000","38"
"40628","40634885000","44"
"40629","40635885000","-44"
"40630","40636885000","-46"
"40631","40637885000","-36"
"40632","40638885000","36"
"40633","40639885000","42"
"40634","40640885000","-36"
"40635","40641885000","36"
"40636","40642885000","-40"
"40637","40643885000","-36"
"40638","40644885000","36"
"40639","40645885000","44"
"40640","40646885000","-44"
"40641","40647885000","-46"
"40642","40648885000","-46"
"40643","40649885000","-46"
"40644","40650885000","-46"
"40645","40651885000","-36"
"40646","40652885000","36"
"40647","40653885000","42"
"40648","40654885000","-36"
"40649","40655885000","36"
"40650","40656885000","-40"
"40651","40657885000","-36"
"40652","40658885000","36"
"40653","40659885000","42"
"40654","40660885000","-36"
"40655","40661885000","36"
"40656","40662885000","-36"
"40657","40663885000","38"
"40658","40664885000","40"
"40659","40665885000","-36"
"40660","40666885000","38"
"40661","40667885000","42"
"40662","40668885000","-42"
"40663","40669885000","-38"
"40664","40670885000","38"
"40665","40671885000","40"
"40666","40672885000","-36"
"40667","40673885000","38"
"40668","40674885000","40"
"40669","40675885000","-34"
"40670","40676885000","36"
"40671","40677885000","-40"
"40672","40678885000","-46"
"40673","40679885000","-46"
"40674","40680885000","-46"
"40675","40681885000","-46"
"40676","40682885000","-46"
"40677","40683885000","-46"
"40678","40684885000","-46"
"40679","40685885000","-36"
"40680","40686885000","36"
"40681","40687885000","46"
"40682","40688885000","44"
"40683","40689885000","-44"
"40684","40690885000","-38"
"40685","40691885000","38"
"40686","40692885000","46"
"40687","40693885000","44"
"40688","40694885000","40"
"40689","40695885000","-36"
"40690","40696885000","38"
"40691","40697885000","42"
"40692","40698885000","-36"
"40693","40699885000","36"
"40694","40700885000","-40"
"40695","40701885000","-36"
"40696","40702885000","36"
"40697","40703885000","-34"
"40698","40704885000","36"
"40699","40705885000","-40"
"40700","40706885000","-38"
"40701","40707885000","38"
"40702","40708885000","46"
"40703","40709885000","46"
"40704","40710885000","44"
"40705","40711885000","42"
"40706","40712885000","-42"
"40707","40713885000","-38"
"40708","40714885000","38"
"40709","40715885000","46"
"40710","40716885000","46"
"40711","40717885000","44"
"40712","40718885000","40"
"40713","40719885000","-36"
"40714","40720885000","38"
"40715","40721885000","40"
"40716","40722885000","-34"
"40717","40723885000","36"
"40718","40724885000","-34"
"40719","40725885000","36"
"40720","40726885000","-40"
"40721","40727885000","-46"
"40722","40728885000","-36"
"40723","40729885000","36"
"40724","40730885000","40"
"40725","40731885000","-36"
"40726","40732885000","38"
"40727","40733885000","40"
"40728","40734885000","-36"
"40729","40735885000","38"
"40730","40736885000","40"
"40731","40737885000","-36"
"40732","40738885000","38"
"40733","40739885000","42"
"40734","40740885000","-38"
"40735","40741885000","38"
"40736","40742885000","46"
"40737","40743885000","44"
"40738","40744885000","40"
"40739","40745885000","-36"
"40740","40746885000","38"
"40741","40747885000","42"
"40742","40748885000","-36"
"40743","40749885000","36"
"40744","40750885000","-40"
"40745","40751885000","-36"
"40746","40752885000","36"
"40747","40753885000","-42"
"40748","40754885000","-46"
"40749","40755885000","-36"
"40750","40756885000","36"
"40751","40757885000","-36"
"40752","40758885000","38"
"40753","40759885000","40"
"40754","40760885000","-36"
"40755","40761885000","38"
"40756","40762885000","42"
"40757","40763885000","-42"
"40758","40764885000","-46"
"40759","40765885000","-36"
"40760","40766885000","36"
"40761","40767885000","-36"
"40762","40768885000","38"
"40763","40769885000","40"
"40764","40770885000","-36"
"40765","40771885000","38"
"40766","40772885000","40"
"40767","40773885000","-36"
"40768","40774885000","38"
"40769","40775885000","42"
"40770","40776885000","-36"
"40771","40777885000","36"
"40772","40778885000","-34"
"40773","40779885000","36"
"40774","40780885000","-40"
"40775","40781885000","-46"
"40776","40782885000","-46"
"40777","40783885000","-46"
"40778","40784885000","-36"
"40779","40785885000","36"
"40780","40786885000","46"
"40781","40787885000","46"
"40782","40788885000","46"
"40783","40789885000","44"
"40784","40790885000","-44"
"40785","40791885000","-46"
"40786","40792885000","-36"
"40787","40793885000","36"
"40788","40794885000","-40"
"40789","40795885000","-46"
"40790","40796885000","-36"
"40791","40797885000","36"
"40792","40798885000","-40"
"40793","40799885000","-46"
"40794","40800885000","-46"
"40795","40801885000","-36"
"40796","40802885000","36"
"40797","40803885000","-36"
"40798","40804885000","38"
"40799","40805885000","40"
"40800","40806885000","-34"
"40801","40807885000","36"
"40802","40808885000","-40"
"40803","40809885000","-46"
"40804","40810885000","-36"
"40805","40811885000","36"
"40806","40812885000","46"
"40807","40813885000","44"
"40808","40814885000","40"
"40809","40815885000","-34"
"40810","40816885000","36"
"40811","40817885000","-34"
"40812","40818885000","36"
"40813","40819885000","-34"
"40814","40820885000","36"
"40815","40821885000","-34"
"40816","40822885000","36"
"40817","40823885000","-36"
"40818","40824885000","38"
"40819","40825885000","46"
"40820","40826885000","44"
"40821","40827885000","-44"
"40822","40828885000","-36"
"40823","40829885000","36"
"40824","40830885000","44"
"40825","40831885000","-44"
"40826","40832885000","-36"
"40827","40833885000","36"
"40828","40834885000","46"
"40829","40835885000","46"
"40830","40836885000","46"
"40831","40837885000","46"
"40832","40838885000","46"
"40833","40839885000","44"
"40834","40840885000","42"
"40835","40841885000","-42"
"40836","40842885000","-46"
"40837","40843885000","-46"
"40838","40844885000","-46"
"40839","40845885000","-36"
"40840","40846885000","36"
"40841","40847885000","-34"
"40842","40848885000","36"
"40843","40849885000","-34"
"40844","40850885000","36"
"40845","40851885000","-34"
"40846","40852885000","36"
"40847","40853885000","-34"
"40848","40854885000","36"
"40849","40855885000","-40"
"40850","40856885000","-46"
"40851","40857885000","-46"
"40852","40858885000","-36"
"40853","40859885000","36"
"40854","40860885000","-40"
"40855","40861885000","-46"
"40856","40862885000","-38"
"40857","40863885000","38"
"40858","40864885000","42"
"40859","40865885000","-42"
"40860","40866885000","-46"
"40861","40867885000","-46"
"40862","40868885000","-46"
"40863","40869885000","-46"
"40864","40870885000","-36"
"40865","40871885000","36"
"40866","40872885000","-40"
"40867","40873885000","-46"
"40868","40874885000","-46"
"40869","40875885000","-36"
"40870","40876885000","36"
"40871","40877885000","46"
"40872","40878885000","44"
"40873","40879885000","-44"
"40874","40880885000","-46"
"40875","40881885000","-46"
"40876","40882885000","-46"
"40877","40883885000","-36"
"40878","40884885000","36"
"40879","40885885000","-40"
"40880","40886885000","-46"
"40881","40887885000","-46"
"40882","40888885000","-46"
"40883","40889885000","-46"
"40884","40890885000","-46"
"40885","40891885000","-36"
"40886","40892885000","36"
"40887","40893885000","-42"
"40888","40894885000","-38"
"40889","40895885000","38"
"40890","40896885000","42"
"40891","40897885000","-42"
"40892","40898885000","-46"
"40893","40899885000","-38"
"40894","40900885000","38"
"40895","40901885000","46"
"40896","40902885000","46"
"40897","40903885000","46"
"40898","40904885000","46"
"40899","40905885000","46"
"40900","40906885000","46"
"40901","40907885000","46"
"40902","40908885000","44"
"40903","40909885000","-44"
"40904","40910885000","-36"
"40905","40911885000","36"
"40906","40912885000","44"
"40907","40913885000","-44"
"40908","40914885000","-36"
"40909","40915885000","36"
"40910","40916885000","40"
"40911","40917885000","-34"
"40912","40918885000","36"
"40913","40919885000","-34"
"40914","40920885000","36"
"40915","40921885000","-36"
"40916","40922885000","38"
"40917","40923885000","42"
"40918","40924885000","-42"
"40919","40925885000","-46"
"40920","40926885000","-46"
"40921","40927885000","-36"
"40922","40928885000","36"
"40923","40929885000","46"
"40924","40930885000","44"
"40925","40931885000","-44"
"40926","40932885000","-46"
"40927","40933885000","-36"
"40928","40934885000","36"
"40929","40935885000","46"
"40930","40936885000","44"
"40931","40937885000","42"
"40932","40938885000","-42"
"40933","40939885000","-46"
"40934","40940885000","-36"
"40935","40941885000","36"
"40936","40942885000","-34"
"40937","40943885000","36"
"40938","40944885000","-40"
"40939","40945885000","-46"
"40940","40946885000","-46"
"40941","40947885000","-38"
"40942","40948885000","38"
"40943","40949885000","44"
"40944","40950885000","40"
"40945","40951885000","-34"
"40946","40952885000","36"
"40947","40953885000","-36"
"40948","40954885000","38"
"40949","40955885000","46"
"40950","40956885000","44"
"40951","40957885000","40"
"40952","40958885000","-36"
"40953","40959885000","38"
"40954","40960885000","46"
"40955","40961885000","46"
"40956","40962885000","46"
"40957","40963885000","46"
"40958","40964885000","46"
"40959","40965885000","46"
"40960","40966885000","46"
"40961","40967885000","46"
"40962","40968885000","46"
"40963","40969885000","44"
"40964","40970885000","-44"
"40965","40971885000","-46"
"40966","40972885000","-38"
"40967","40973885000","38"
"40968","40974885000","40"
"40969","40975885000","-34"
"40970","40976885000","36"
"40971","40977885000","-36"
"40972","40978885000","38"
"40973","40979885000","46"
"40974","40980885000","44"
"40975","40981885000","42"
"40976","40982885000","-42"
"40977","40983885000","-46"
"40978","40984885000","-46"
"40979","40985885000","-36"
"40980","40986885000","36"
"40981","40987885000","-36"
"40982","40988885000","38"
"40983","40989885000","42"
"40984","40990885000","-36"
"40985","40991885000","36"
"40986","40992885000","-40"
"40987","40993885000","-36"
"40988","40994885000","36"
"40989","40995885000","-36"
"40990","40996885000","38"
"40991","40997885000","44"
"40992","40998885000","40"
"40993","40999885000","-36"
"40994","41000885000","38"
"40995","41001885000","44"
"40996","41002885000","40"
"40997","41003885000","-34"
"40998","41004885000","36"
"40999","41005885000","-40"
"41000","41006885000","-36"
"41001","41007885000","36"
"41002","41008885000","-40"
"41003","41009885000","-36"
"41004","41010885000","36"
"41005","41011885000","-40"
"41006","41012885000","-36"
"41007","41013885000","36"
"41008","41014885000","-36"
"41009","41015885000","38"
"41010","41016885000","46"
"41011","41017885000","46"
"41012","41018885000","46"
"41013","41019885000","46"
"41014","41020885000","46"
"41015","41021885000","46"
"41016","41022885000","46"
"41017","41023885000","44"
"41018","41024885000","-44"
"41019","41025885000","-46"
"41020","41026885000","-36"
"41021","41027885000","36"
"41022","41028885000","-34"
"41023","41029885000","36"
"41024","41030885000","-40"
"41025","41031885000","-38"
"41026","41032885000","38"
"41027","41033885000","40"
"41028","41034885000","-36"
"41029","41035885000","38"
"41030","41036885000","42"
"41031","41037885000","-42"
"41032","41038885000","-36"
"41033","41039885000","36"
"41034","41040885000","-40"
"41035","41041885000","-36"
"41036","41042885000","36"
"41037","41043885000","-40"
"41038","41044885000","-46"
"41039","41045885000","-36"
"41040","41046885000","36"
"41041","41047885000","-42"
"41042","41048885000","-38"
"41043","41049885000","38"
"41044","41050885000","40"
"41045","41051885000","-34"
"41046","41052885000","36"
"41047","41053885000","-40"
"41048","41054885000","-46"
"41049","41055885000","-46"
"41050","41056885000","-46"
"41051","41057885000","-36"
"41052","41058885000","36"
"41053","41059885000","-34"
"41054","41060885000","36"
"41055","41061885000","-40"
"41056","41062885000","-38"
"41057","41063885000","38"
"41058","41064885000","40"
"41059","41065885000","-36"
"41060","41066885000","38"
"41061","41067885000","42"
"41062","41068885000","-38"
"41063","41069885000","38"
"41064","41070885000","44"
"41065","41071885000","40"
"41066","41072885000","-34"
"41067","41073885000","36"
"41068","41074885000","-36"
"41069","41075885000","38"
"41070","41076885000","46"
"41071","41077885000","44"
"41072","41078885000","-44"
"41073","41079885000","-36"
"41074","41080885000","36"
"41075","41081885000","44"
"41076","41082885000","-44"
"41077","41083885000","-36"
"41078","41084885000","36"
"41079","41085885000","-42"
"41080","41086885000","-46"
"41081","41087885000","-46"
"41082","41088885000","-46"
"41083","41089885000","-36"
"41084","41090885000","36"
"41085","41091885000","42"
"41086","41092885000","-38"
"41087","41093885000","38"
"41088","41094885000","46"
"41089","41095885000","44"
"41090","41096885000","42"
"41091","41097885000","-42"
"41092","41098885000","-46"
"41093","41099885000","-36"
"41094","41100885000","36"
"41095","41101885000","-36"
"41096","41102885000","38"
"41097","41103885000","44"
"41098","41104885000","40"
"41099","41105885000","-36"
"41100","41106885000","38"
"41101","41107885000","46"
"41102","41108885000","44"
"41103","41109885000","42"
"41104","41110885000","-42"
"41105","41111885000","-46"
"41106","41112885000","-46"
"41107","41113885000","-36"
"41108","41114885000","36"
"41109","41115885000","44"
"41110","41116885000","40"
"41111","41117885000","-36"
"41112","41118885000","38"
"41113","41119885000","44"
"41114","41120885000","42"
"41115","41121885000","-42"
"41116","41122885000","-46"
"41117","41123885000","-36"
"41118","41124885000","36"
"41119","41125885000","-40"
"41120","41126885000","-36"
"41121","41127885000","36"
"41122","41128885000","46"
"41123","41129885000","44"
"41124","41130885000","42"
"41125","41131885000","-42"
"41126","41132885000","-46"
"41127","41133885000","-38"
"41128","41134885000","38"
"41129","41135885000","46"
"41130","41136885000","46"
"41131","41137885000","42"
"41132","41138885000","-36"
"41133","41139885000","36"
"41134","41140885000","-34"
"41135","41141885000","36"
"41136","41142885000","-36"
"41137","41143885000","38"
"41138","41144885000","44"
"41139","41145885000","-44"
"41140","41146885000","-46"
"41141","41147885000","-46"
"41142","41148885000","-38"
"41143","41149885000","38"
"41144","41150885000","46"
"41145","41151885000","46"
"41146","41152885000","44"
"41147","41153885000","42"
"41148","41154885000","-42"
"41149","41155885000","-38"
"41150","41156885000","38"
"41151","41157885000","46"
"41152","41158885000","46"
"41153","41159885000","44"
"41154","41160885000","-44"
"41155","41161885000","-36"
"41156","41162885000","36"
"41157","41163885000","-34"
"41158","41164885000","36"
"41159","41165885000","-40"
"41160","41166885000","-38"
"41161","41167885000","38"
"41162","41168885000","46"
"41163","41169885000","44"
"41164","41170885000","40"
"41165","41171885000","-34"
"41166","41172885000","36"
"41167","41173885000","-40"
"41168","41174885000","-46"
"41169","41175885000","-36"
"41170","41176885000","36"
"41171","41177885000","46"
"41172","41178885000","46"
"41173","41179885000","44"
"41174","41180885000","40"
"41175","41181885000","-34"
"41176","41182885000","36"
"41177","41183885000","-34"
"41178","41184885000","36"
"41179","41185885000","-36"
"41180","41186885000","38"
"41181","41187885000","44"
"41182","41188885000","-44"
"41183","41189885000","-46"
"41184","41190885000","-46"
"41185","41191885000","-38"
"41186","41192885000","38"
"41187","41193885000","44"
"41188","41194885000","40"
"41189","41195885000","-34"
"41190","41196885000","36"
"41191","41197885000","-34"
"41192","41198885000","36"
"41193","41199885000","-36"
"41194","41200885000","38"
"41195","41201885000","44"
"41196","41202885000","-44"
"41197","41203885000","-36"
"41198","41204885000","36"
"41199","41205885000","42"
"41200","41206885000","-36"
"41201","41207885000","36"
"41202","41208885000","-36"
"41203","41209885000","38"
"41204","41210885000","46"
"41205","41211885000","44"
"41206","41212885000","40"
"41207","41213885000","-34"
"41208","41214885000","36"
"41209","41215885000","-36"
"41210","41216885000","38"
"41211","41217885000","46"
"41212","41218885000","46"
"41213","41219885000","46"
"41214","41220885000","46"
"41215","41221885000","46"
"41216","41222885000","46"
"41217","41223885000","46"
"41218","41224885000","46"
"41219","41225885000","42"
"41220","41226885000","-36"
"41221","41227885000","36"
"41222","41228885000","-36"
"41223","41229885000","38"
"41224","41230885000","44"
"41225","41231885000","42"
"41226","41232885000","-42"
"41227","41233885000","-36"
"41228","41234885000","36"
"41229","41235885000","-34"
"41230","41236885000","36"
"41231","41237885000","-40"
"41232","41238885000","-36"
"41233","41239885000","36"
"41234","41240885000","-34"
"41235","41241885000","36"
"41236","41242885000","-40"
"41237","41243885000","-36"
"41238","41244885000","36"
"41239","41245885000","-42"
"41240","41246885000","-36"
"41241","41247885000","36"
"41242","41248885000","-36"
"41243","41249885000","38"
"41244","41250885000","46"
"41245","41251885000","44"
"41246","41252885000","-44"
"41247","41253885000","-36"
"41248","41254885000","36"
"41249","41255885000","-36"
"41250","41256885000","38"
"41251","41257885000","44"
"41252","41258885000","-44"
"41253","41259885000","-46"
"41254","41260885000","-46"
"41255","41261885000","-46"
"41256","41262885000","-46"
"41257","41263885000","-46"
"41258","41264885000","-38"
"41259","41265885000","38"
"41260","41266885000","46"
"41261","41267885000","44"
"41262","41268885000","-44"
"41263","41269885000","-46"
"41264","41270885000","-46"
"41265","41271885000","-36"
"41266","41272885000","36"
"41267","41273885000","-36"
"41268","41274885000","38"
"41269","41275885000","40"
"41270","41276885000","-36"
"41271","41277885000","38"
"41272","41278885000","46"
"41273","41279885000","42"
"41274","41280885000","-36"
"41275","41281885000","36"
"41276","41282885000","-34"
"41277","41283885000","36"
"41278","41284885000","-36"
"41279","41285885000","38"
"41280","41286885000","44"
"41281","41287885000","-44"
"41282","41288885000","-46"
"41283","41289885000","-36"
"41284","41290885000","36"
"41285","41291885000","-42"
"41286","41292885000","-36"
"41287","41293885000","36"
"41288","41294885000","-36"
"41289","41295885000","38"
"41290","41296885000","40"
"41291","41297885000","-36"
"41292","41298885000","38"
"41293","41299885000","46"
"41294","41300885000","44"
"41295","41301885000","42"
"41296","41302885000","-42"
"41297","41303885000","-46"
"41298","41304885000","-36"
"41299","41305885000","36"
"41300","41306885000","-40"
"41301","41307885000","-46"
"41302","41308885000","-46"
"41303","41309885000","-46"
"41304","41310885000","-36"
"41305","41311885000","36"
"41306","41312885000","44"
"41307","41313885000","40"
"41308","41314885000","-34"
"41309","41315885000","36"
"41310","41316885000","-40"
"41311","41317885000","-46"
"41312","41318885000","-46"
"41313","41319885000","-46"
"41314","41320885000","-36"
"41315","41321885000","36"
"41316","41322885000","-34"
"41317","41323885000","36"
"41318","41324885000","-34"
"41319","41325885000","36"
"41320","41326885000","-36"
"41321","41327885000","38"
"41322","41328885000","40"
"41323","41329885000","-34"
"41324","41330885000","36"
"41325","41331885000","-36"
"41326","41332885000","38"
"41327","41333885000","46"
"41328","41334885000","44"
"41329","41335885000","42"
"41330","41336885000","-42"
"41331","41337885000","-46"
"41332","41338885000","-36"
"41333","41339885000","36"
"41334","41340885000","40"
"41335","41341885000","-34"
"41336","41342885000","36"
"41337","41343885000","-40"
"41338","41344885000","-36"
"41339","41345885000","36"
"41340","41346885000","-40"
"41341","41347885000","-36"
"41342","41348885000","36"
"41343","41349885000","44"
"41344","41350885000","-44"
"41345","41351885000","-36"
"41346","41352885000","36"
"41347","41353885000","46"
"41348","41354885000","44"
"41349","41355885000","-44"
"41350","41356885000","-46"
"41351","41357885000","-36"
"41352","41358885000","36"
"41353","41359885000","44"
"41354","41360885000","-44"
"41355","41361885000","-46"
"41356","41362885000","-46"
"41357","41363885000","-46"
"41358","41364885000","-46"
"41359","41365885000","-46"
"41360","41366885000","-38"
"41361","41367885000","38"
"41362","41368885000","46"
"41363","41369885000","42"
"41364","41370885000","-36"
"41365","41371885000","36"
"41366","41372885000","-40"
"41367","41373885000","-46"
"41368","41374885000","-36"
"41369","41375885000","36"
"41370","41376885000","-36"
"41371","41377885000","38"
"41372","41378885000","46"
"41373","41379885000","42"
"41374","41380885000","-36"
"41375","41381885000","36"
"41376","41382885000","-40"
"41377","41383885000","-36"
"41378","41384885000","36"
"41379","41385885000","44"
"41380","41386885000","-44"
"41381","41387885000","-46"
"41382","41388885000","-36"
"41383","41389885000","36"
"41384","41390885000","-40"
"41385","41391885000","-38"
"41386","41392885000","38"
"41387","41393885000","40"
"41388","41394885000","-36"
"41389","41395885000","38"
"41390","41396885000","42"
"41391","41397885000","-42"
"41392","41398885000","-46"
"41393","41399885000","-38"
"41394","41400885000","38"
"41395","41401885000","42"
"41396","41402885000","-42"
"41397","41403885000","-46"
"41398","41404885000","-36"
"41399","41405885000","36"
"41400","41406885000","-34"
"41401","41407885000","36"
"41402","41408885000","-36"
"41403","41409885000","38"
"41404","41410885000","40"
"41405","41411885000","-36"
"41406","41412885000","38"
"41407","41413885000","42"
"41408","41414885000","-42"
"41409","41415885000","-46"
"41410","41416885000","-46"
"41411","41417885000","-36"
"41412","41418885000","36"
"41413","41419885000","-34"
"41414","41420885000","36"
"41415","41421885000","-40"
"41416","41422885000","-46"
"41417","41423885000","-46"
"41418","41424885000","-46"
"41419","41425885000","-36"
"41420","41426885000","36"
"41421","41427885000","-42"
"41422","41428885000","-38"
"41423","41429885000","38"
"41424","41430885000","40"
"41425","41431885000","-34"
"41426","41432885000","36"
"41427","41433885000","-36"
"41428","41434885000","38"
